"IdAlumno","PromedioAcum","Genero"
"A88659",90.918,"F"
"A88660",91.862,"M"
"A88661",74.566,"F"
"A88663",87.064,"M"
"A88666",76.352,"F"
"A88671",85.852,"M"
"A88673",91.266,"F"
"A88674",79.6,"F"
"A88676",86.595,"M"
"A88677",73.923,"M"
"A88682",85.584,"F"
"A88684",94.722,"M"
"A88686",93.98,"M"
"A88692",73.297,"M"
"A88693",89.265,"F"
"A88695",78.607,"M"
"A88696",92.24,"M"
"A88697",84.945,"M"
"A88698",71.571,"M"
"A88700",83.117,"M"
"A88703",83.909,"F"
"A88705",78.944,"F"
"A88706",75.9,"M"
"A88708",80.264,"M"
"A88709",81.326,"M"
"A88710",79.763,"M"
"A88711",89.568,"M"
"A88713",82.725,"M"
"A88714",81.28,"M"
"A88715",81.411,"F"
"A88721",81.193,"M"
"A88723",84.961,"F"
"A88725",76.038,"M"
"A88726",89.333,"M"
"A88727",81.454,"M"
"A88728",97.947,"M"
"A88729",86.729,"M"
"A88730",78.771,"M"
"A88733",77,"M"
"A88734",88.682,"F"
"A88735",88.705,"F"
"A88741",88.914,"F"
"A88742",84.972,"F"
"A88743",79.081,"M"
"A88744",87.9,"F"
"A88745",80.937,"M"
"A88746",77.225,"M"
"A88747",90.81,"M"
"A88748",82.131,"M"
"A88749",76.161,"M"
"A88751",81.48,"M"
"A88752",88.702,"M"
"A88754",88.03,"M"
"A88756",81.631,"F"
"A88757",89.17,"M"
"A88759",87.695,"F"
"A88761",80.25,"M"
"A88763",88.5,"F"
"A88764",87.179,"M"
"A88766",70.571,"M"
"A88767",79.6,"M"
"A88768",87.785,"M"
"A88770",77.478,"M"
"A88771",84.25,"M"
"A88772",79.238,"M"
"A88773",93.448,"M"
"A88774",80.304,"M"
"A88775",82.916,"M"
"A88776",77.117,"F"
"A88777",70.909,"F"
"A88779",83.545,"M"
"A88780",89.214,"M"
"A88781",94.291,"M"
"A88782",77.785,"M"
"A88783",89,"F"
"A88784",84.6,"F"
"A88788",71.4,"M"
"A88789",94.066,"F"
"A88790",81.538,"M"
"A88791",79.826,"M"
"A88793",79.583,"M"
"A88794",87.92,"F"
"A88795",67.454,"M"
"A88797",84.44,"F"
"A88798",69,"M"
"A88799",77,"M"
"A88800",84,"M"
"A88801",83.592,"M"
"A88804",76.222,"M"
"A88809",95.933,"M"
"A88811",84.555,"F"
"A88812",74.25,"M"
"A88813",87.285,"F"
"A88816",75.536,"M"
"A88817",72.785,"M"
"A88818",87.357,"F"
"A88819",94.307,"F"
"A88820",90.333,"F"
"A88822",81.307,"M"
"A88823",84.214,"M"
"A88824",93,"M"
"A88826",79.75,"M"
"A88828",83.933,"M"
"A88829",0,"M"
"A88833",94.142,"M"
"A88834",95.25,"F"
"A88836",88.615,"F"
"A88837",90.75,"M"
"A88838",89.785,"M"
"A88839",97.714,"F"
"A88840",87.461,"F"
"A88843",94.25,"F"
"A88844",0,"F"
"A88845",0,"F"
"A88847",87.285,"M"
"A88848",0,"M"
"A88849",75.666,"F"
"A88850",0,"F"
"A88852",0,"F"
"A88853",0,"F"
"A88856",0,"M"
"A88857",0,"F"
"A88860",0,"F"
"A88861",0,"M"
"A88866",0,"M"
"A88867",0,"M"
"A88870",0,"F"
"A88872",0,"F"
"A88873",0,"M"
"A88882",76.718,"M"
"A88912",70.584,"F"
"A88922",83.028,"F"
"A88923",76.743,"F"
"A88925",85,"M"
"A88928",78.044,"M"
"A88934",71.326,"F"
"A88936",91.166,"M"
"A88938",82.958,"M"
"A88939",88.811,"F"
"A88942",90.102,"F"
"A88947",78.906,"M"
"A88948",80.346,"F"
"A88949",80.92,"M"
"A88951",93.98,"F"
"A88954",91.279,"M"
"A88955",92.853,"M"
"A88956",91.097,"F"
"A88958",81.823,"F"
"A88961",80.926,"M"
"A88962",78.974,"M"
"A88963",79.829,"M"
"A88965",92.425,"M"
"A88967",68.344,"M"
"A88978",75.524,"M"
"A89126",78.123,"F"
"A89160",84.242,"M"
"A89164",78.411,"M"
"A89166",82.708,"M"
"A89170",88.13,"F"
"A89172",90.8,"F"
"A89173",71.021,"M"
"A89174",91.395,"F"
"A89177",85.5,"F"
"A89178",84.244,"M"
"A89181",92.571,"F"
"A89182",72.044,"M"
"A89183",92.714,"M"
"A89185",78.477,"M"
"A89191",72.79,"F"
"A89193",81.354,"M"
"A89200",79.5,"M"
"A89203",84.078,"M"
"A89206",76.162,"M"
"A89207",86.636,"F"
"A89208",84.833,"M"
"A89210",85.625,"F"
"A89211",73.44,"M"
"A89212",82.731,"F"
"A89213",84.434,"M"
"A89214",93.424,"M"
"A89219",82.548,"M"
"A89220",84.447,"F"
"A89223",95.256,"M"
"A89227",72.782,"M"
"A89228",81.593,"M"
"A89229",85.193,"F"
"A89233",82.487,"M"
"A89234",96.475,"M"
"A89235",94.897,"M"
"A89239",95.921,"F"
"A89243",76.625,"M"
"A89245",86.046,"M"
"A89248",90.718,"F"
"A89250",83.375,"F"
"A89251",78.189,"M"
"A89252",91.755,"M"
"A89255",76.626,"M"
"A89263",86.161,"F"
"A89265",86.897,"F"
"A89268",79.843,"F"
"A89271",85.857,"M"
"A89273",73.962,"M"
"A89275",77.926,"M"
"A89276",85.186,"M"
"A89278",86.863,"M"
"A89279",81.961,"M"
"A89280",90.178,"M"
"A89281",89,"F"
"A89282",85.56,"F"
"A89283",72.76,"M"
"A89284",91.32,"M"
"A89285",80.862,"M"
"A89287",86.454,"M"
"A89288",91.185,"F"
"A89290",89.6,"M"
"A89292",84,"F"
"A89293",80.814,"M"
"A89295",82.566,"M"
"A89296",76.223,"M"
"A89298",78.857,"F"
"A89300",76.56,"M"
"A89303",85.5,"M"
"A89308",84.3,"M"
"A89315",85.678,"M"
"A89319",74.59,"M"
"A89321",76.428,"M"
"A89326",80.15,"M"
"A89328",70.982,"M"
"A89330",73.863,"M"
"A89331",77.052,"M"
"A89332",84,"F"
"A89333",73.136,"F"
"A89339",77.692,"F"
"A89345",79.384,"M"
"A89346",81.295,"F"
"A89352",67.296,"F"
"A89355",82,"M"
"A89357",82.285,"M"
"A89360",87.285,"M"
"A89362",84.714,"M"
"A89363",85.303,"M"
"A89365",84.884,"M"
"A89369",92.642,"F"
"A89370",87.142,"M"
"A89371",84.4,"F"
"A89377",92.461,"F"
"A89378",77.928,"M"
"A89381",73.583,"M"
"A89384",75.384,"F"
"A89385",0,"F"
"A89386",88.844,"M"
"A89390",86.923,"F"
"A89391",77.4,"F"
"A89394",82.325,"F"
"A89396",84.769,"M"
"A89397",0,"M"
"A89398",91.769,"M"
"A89399",80.8,"M"
"A89403",0,"M"
"A89408",84.214,"M"
"A89410",88.461,"M"
"A89419",0,"M"
"A89420",0,"M"
"A89422",0,"F"
"A89423",0,"M"
"A89425",0,"M"
"A89427",0,"F"
"A89428",81.692,"M"
"A89429",0,"F"
"A89430",0,"M"
"A89431",73.718,"F"
"A89435",0,"F"
"A89439",0,"M"
"A89443",0,"F"
"A89446",0,"M"
"A89447",0,"M"
"A89450",81.694,"M"
"A89454",84.4,"M"
"A89458",83.041,"F"
"A89460",89,"F"
"A89461",0,"M"
"A89472",86.846,"M"
"A89474",84.942,"F"
"A89490",96.38,"F"
"A89492",87.408,"M"
"A89496",89.836,"F"
"A89509",91.769,"M"
"A89531",79.961,"F"
"A89534",88.765,"F"
"A89548",80.692,"M"
"A89551",79.045,"M"
"A89561",73.913,"M"
"A89562",93.666,"F"
"A89570",86.583,"F"
"A89578",81.382,"F"
"A89588",89.866,"F"
"A89589",81.551,"M"
"A89597",84.783,"F"
"A89598",83.842,"F"
"A89599",78.756,"F"
"A89600",76.894,"M"
"A89603",93.2,"M"
"A89616",79.926,"M"
"A89618",83.51,"M"
"A89621",82.346,"F"
"A89623",87.153,"F"
"A89625",82.954,"F"
"A89628",76.384,"M"
"A89630",71.617,"M"
"A89635",80.472,"M"
"A89640",86.166,"F"
"A89642",85.368,"M"
"A89646",91.629,"F"
"A89652",83.877,"M"
"A89663",79.568,"M"
"A89665",86.525,"M"
"A89666",72.888,"M"
"A89670",84.326,"M"
"A89676",76.361,"M"
"A89684",91.255,"M"
"A89699",74.935,"M"
"A89713",83.125,"F"
"A89727",88.137,"F"
"A89728",89.475,"M"
"A89736",80,"F"
"A89739",85.758,"M"
"A89740",77.279,"M"
"A89742",81.307,"F"
"A89752",68.548,"F"
"A89769",86.928,"F"
"A89772",79.2,"F"
"A89786",83.2,"M"
"A89788",85.52,"M"
"A89789",72.166,"F"
"A89795",85.576,"M"
"A89799",85.708,"M"
"A89800",95.74,"F"
"A89801",85.211,"F"
"A89802",88.24,"M"
"A89804",73.4,"M"
"A89805",82.791,"M"
"A89806",84.869,"F"
"A89808",78.708,"M"
"A89810",82.368,"M"
"A89811",89.84,"F"
"A89815",85.541,"F"
"A89817",92.428,"F"
"A89820",90.6,"F"
"A89821",88.434,"F"
"A89822",78.875,"M"
"A89823",75.703,"M"
"A89825",87.56,"F"
"A89826",74.708,"M"
"A89830",86.629,"M"
"A89832",93.28,"F"
"A89833",84,"F"
"A89834",83.36,"M"
"A89835",74.842,"F"
"A89836",84.92,"M"
"A89837",91.32,"M"
"A89839",74.678,"M"
"A89840",81.76,"M"
"A89841",72.4,"M"
"A89843",91.521,"F"
"A89844",81.458,"M"
"A89845",86.615,"F"
"A89847",0,"F"
"A89849",73,"M"
"A89850",79.227,"F"
"A89851",82.222,"F"
"A89852",89.666,"F"
"A89854",92.851,"F"
"A89855",78.892,"M"
"A89856",83.37,"F"
"A89857",68.055,"M"
"A89858",72.285,"M"
"A89859",82.72,"F"
"A89862",78.333,"F"
"A89863",91.555,"M"
"A89864",81.777,"M"
"A89865",97.846,"M"
"A89866",76.692,"F"
"A89867",68.409,"F"
"A89870",76.041,"M"
"A89871",85.346,"F"
"A89872",86.591,"F"
"A89873",80.966,"M"
"A89876",78.272,"M"
"A89878",85.685,"F"
"A89879",84.508,"M"
"A89882",76.3,"M"
"A89883",92.25,"F"
"A89889",83.589,"F"
"A89890",98.28,"F"
"A89891",79.354,"M"
"A89897",73.222,"M"
"A89898",81.055,"M"
"A89901",77.485,"M"
"A89902",81.4,"F"
"A89903",92.8,"F"
"A89906",87.111,"F"
"A89907",77.116,"M"
"A89912",83.843,"M"
"A89915",70.142,"M"
"A89917",83.615,"M"
"A89919",74.351,"F"
"A89921",74.21,"M"
"A89922",72.225,"F"
"A89924",85.384,"F"
"A89926",88.142,"M"
"A89928",92.75,"F"
"A89929",84.923,"F"
"A89930",93.285,"F"
"A89931",78.461,"M"
"A89934",88.733,"F"
"A89935",86,"F"
"A89936",88.333,"F"
"A89938",87.891,"F"
"A89940",83.928,"M"
"A89944",86.888,"M"
"A89945",90.642,"M"
"A89947",79,"F"
"A89948",81.708,"M"
"A89949",72.923,"M"
"A89952",90.846,"M"
"A89954",88.461,"F"
"A89955",87.636,"M"
"A89957",76.916,"M"
"A89959",80.285,"M"
"A89960",83,"M"
"A89962",0,"F"
"A89963",73.2,"F"
"A89965",96.5,"M"
"A89967",89.785,"M"
"A89968",90.357,"F"
"A89970",80.833,"F"
"A89971",78.714,"M"
"A89972",85.153,"F"
"A89973",80.666,"M"
"A89975",83.857,"F"
"A89978",87.78,"M"
"A89979",91.538,"M"
"A89980",76.38,"M"
"A89981",78,"M"
"A89982",89.859,"F"
"A89983",84.104,"M"
"A89984",80.708,"M"
"A89985",79.304,"M"
"A89988",76.282,"M"
"A89989",82.812,"M"
"A89991",76.75,"M"
"A89993",77.019,"M"
"A89994",82.25,"F"
"A89995",80.642,"M"
"A89996",87,"F"
"A89997",95.673,"F"
"A89999",80.23,"F"
"A90003",79.153,"F"
"A90004",93.615,"F"
"A90005",88.36,"M"
"A90006",71.795,"M"
"A90007",75.77,"M"
"A90008",76.486,"M"
"A90011",72.666,"M"
"A90014",71.076,"M"
"A90016",76,"F"
"A90018",75.692,"M"
"A90019",89.5,"M"
"A90020",95.166,"F"
"A90021",68.589,"M"
"A90022",0,"M"
"A90023",86.901,"M"
"A90026",79.476,"F"
"A90027",81.3,"M"
"A90028",87.531,"M"
"A90030",85.185,"M"
"A90031",86.28,"M"
"A90032",72.5,"M"
"A90035",84.333,"F"
"A90037",81.489,"F"
"A90038",0,"M"
"A90039",72.428,"M"
"A90040",0,"F"
"A90041",0,"F"
"A90042",0,"F"
"A90043",87.25,"M"
"A90044",0,"F"
"A90045",0,"F"
"A90046",0,"F"
"A90047",78.125,"M"
"A90048",82.972,"M"
"A90049",82.717,"M"
"A90050",77.769,"M"
"A90052",0,"F"
"A90053",0,"F"
"A90055",0,"F"
"A90057",84.48,"F"
"A90058",87.625,"F"
"A90059",0,"M"
"A90062",0,"F"
"A90063",0,"M"
"A90064",0,"M"
"A90065",0,"F"
"A90067",0,"F"
"A90070",0,"M"
"A90071",0,"F"
"A90074",0,"M"
"A90075",81.343,"M"
"A90076",0,"M"
"A90077",0,"M"
"A90078",0,"F"
"A90079",0,"M"
"A90080",0,"F"
"A90084",77.868,"M"
"A90085",0,"F"
"A90086",78.485,"M"
"A90094",76.176,"M"
"A90097",68.517,"M"
"A90098",81.714,"M"
"A90103",78.142,"F"
"A90104",0,"M"
"A90107",74.58,"M"
"A90110",86.764,"F"
"A90112",71.3,"F"
"A90115",96.269,"M"
"A90117",81.041,"M"
"A90119",82.619,"M"
"A90120",97.192,"M"
"A90124",83.708,"F"
"A90125",96.5,"M"
"A90126",77.45,"M"
"A90127",66.84,"M"
"A90129",77.166,"M"
"A90130",81.894,"F"
"A90131",84.105,"M"
"A90132",84.583,"F"
"A90134",77.041,"M"
"A90135",86.521,"F"
"A90138",56.647,"M"
"A90139",63.75,"F"
"A90140",89,"F"
"A90141",85.636,"M"
"A90143",74.9,"M"
"A90144",79.363,"M"
"A90145",80.222,"F"
"A90146",0,"M"
"A90147",0,"F"
"A90151",0,"M"
"A90152",0,"F"
"A90154",0,"F"
"A90155",0,"M"
"A90215",84.322,"M"
"A90216",82.973,"M"
"A90217",74.65,"M"
"A90218",86.2,"M"
"A90232",82.593,"M"
"A90240",79.615,"M"
"A90246",83.153,"F"
"A90247",83.48,"M"
"A90248",87.692,"M"
"A90249",91.15,"F"
"A90250",77.508,"M"
"A90252",73.444,"M"
"A90254",75.104,"M"
"A90256",84.333,"M"
"A90258",86.9,"F"
"A90259",67.333,"M"
"A90261",84.62,"M"
"A90264",83.362,"M"
"A90265",81.296,"F"
"A90266",86.291,"M"
"A90267",83.28,"M"
"A90268",76.934,"M"
"A90276",74.066,"M"
"A90277",78.057,"F"
"A90284",87.75,"F"
"A90287",91.075,"M"
"A90288",76.93,"M"
"A90289",77.076,"F"
"A90290",84.511,"F"
"A90291",95.428,"M"
"A90292",83.714,"M"
"A90293",85.083,"M"
"A90294",85.461,"M"
"A90295",92,"F"
"A90303",76.5,"M"
"A90305",84.571,"F"
"A90307",88.333,"F"
"A90308",84.702,"M"
"A90309",80.857,"M"
"A90310",0,"M"
"A90311",0,"M"
"A90314",79.333,"M"
"A90318",84.394,"F"
"A90323",93.346,"M"
"A90324",78.458,"M"
"A90326",79.416,"M"
"A90329",84.208,"M"
"A90330",92.157,"M"
"A90332",84.785,"M"
"A90333",86.916,"M"
"A90335",0,"M"
"A90337",0,"M"
"A90338",93.444,"M"
"A90339",88.235,"F"
"A90341",68.2,"M"
"A90342",77.234,"M"
"A90343",82.294,"M"
"A90344",79.882,"M"
"A90346",83.21,"F"
"A90347",87.466,"F"
"A90348",80.648,"M"
"A90350",74.766,"M"
"A90351",85.058,"M"
"A90353",73.025,"M"
"A90356",88.25,"F"
"A90357",90,"F"
"A90358",77.264,"F"
"A90359",58.19,"M"
"A90360",78.195,"M"
"A90361",83.421,"M"
"A90365",84.769,"M"
"A90367",85.361,"M"
"A90368",95.187,"F"
"A90369",75.5,"M"
"A90370",81.242,"M"
"A90372",85.15,"M"
"A90373",88.421,"M"
"A90374",78.175,"M"
"A90375",90.325,"M"
"A90377",86.815,"M"
"A90378",81.5,"F"
"A90379",77.23,"F"
"A90380",79.2,"F"
"A90381",82,"F"
"A90382",83.633,"M"
"A90385",84.375,"M"
"A90386",95.425,"M"
"A90387",80.178,"M"
"A90388",79.448,"F"
"A90389",85.292,"M"
"A90390",78.702,"M"
"A90391",89.216,"M"
"A90392",84.378,"M"
"A90393",87.051,"M"
"A90395",77.555,"M"
"A90396",76.55,"M"
"A90397",79.166,"F"
"A90398",91.088,"M"
"A90401",81.1,"F"
"A90402",77.857,"M"
"A90405",90.384,"F"
"A90406",92.914,"F"
"A90408",91.382,"F"
"A90409",82.648,"F"
"A90413",81,"F"
"A90417",89.125,"F"
"A90418",82.47,"F"
"A90420",76.466,"M"
"A90422",88.647,"F"
"A90423",94.774,"F"
"A90425",85.023,"M"
"A90426",87.405,"M"
"A90428",82.448,"M"
"A90429",84.277,"M"
"A90431",74.6,"M"
"A90434",87.242,"M"
"A90436",92.354,"F"
"A90437",85.794,"F"
"A90438",82.27,"F"
"A90439",65.705,"M"
"A90440",83.416,"M"
"A90444",81.925,"M"
"A90445",83.394,"F"
"A90446",69.937,"F"
"A90447",86.466,"F"
"A90450",91.054,"M"
"A90451",93.027,"M"
"A90455",91.861,"F"
"A90458",84.935,"F"
"A90459",89.606,"M"
"A90460",92.459,"M"
"A90462",91.075,"M"
"A90466",82.82,"F"
"A90467",86.965,"F"
"A90469",87.947,"F"
"A90470",89.487,"F"
"A90471",90.789,"F"
"A90472",85.972,"M"
"A90474",85.926,"M"
"A90475",86.594,"M"
"A90476",82.083,"M"
"A90480",83.102,"M"
"A90482",82.242,"F"
"A90483",72.87,"M"
"A90484",82.025,"F"
"A90485",76.783,"F"
"A90487",81,"F"
"A90489",83.384,"F"
"A90490",74.071,"M"
"A90491",74.769,"M"
"A90492",96.729,"F"
"A90497",85.729,"F"
"A90498",80.433,"M"
"A90501",94.547,"M"
"A90502",64.615,"M"
"A90503",87.052,"M"
"A90504",87.675,"M"
"A90509",89.236,"F"
"A90510",82,"F"
"A90511",88.951,"F"
"A90514",84.41,"M"
"A90519",84.833,"F"
"A90521",85.432,"M"
"A90522",87.076,"F"
"A90523",79.606,"M"
"A90524",97.84,"F"
"A90525",90,"F"
"A90527",87.761,"F"
"A90530",87.151,"F"
"A90531",76.194,"M"
"A90532",73.08,"F"
"A90533",94.466,"M"
"A90536",88.642,"M"
"A90538",78.807,"F"
"A90539",91.769,"M"
"A90540",92.6,"M"
"A90542",84,"M"
"A90545",72,"M"
"A90547",84.92,"F"
"A90548",75.148,"M"
"A90549",84.269,"M"
"A90550",99.185,"M"
"A90552",76.333,"M"
"A90554",78.3,"M"
"A90558",86.423,"M"
"A90559",73.96,"F"
"A90561",83.391,"M"
"A90562",68.437,"F"
"A90564",75.653,"M"
"A90565",84.666,"M"
"A90566",72,"M"
"A90568",70.5,"M"
"A90570",89.318,"F"
"A90571",83.071,"F"
"A90572",83.863,"F"
"A90573",83.357,"M"
"A90574",80.851,"M"
"A90575",74.333,"M"
"A90578",72.833,"M"
"A90579",81.857,"M"
"A90580",94.178,"M"
"A90581",79,"F"
"A90582",89.521,"M"
"A90583",76.178,"M"
"A90586",78.555,"M"
"A90592",81.111,"M"
"A90593",93.166,"F"
"A90594",81.142,"M"
"A90597",68.652,"M"
"A90598",84.037,"M"
"A90601",83.37,"M"
"A90602",86.782,"F"
"A90603",97.208,"F"
"A90605",96.259,"M"
"A90606",83.892,"M"
"A90609",84.607,"F"
"A90610",90.692,"F"
"A90611",80.526,"M"
"A90612",87.56,"F"
"A90614",81.562,"M"
"A90615",79,"F"
"A90616",91.5,"F"
"A90617",84.631,"M"
"A90620",77.166,"M"
"A90621",94,"M"
"A90622",84.333,"M"
"A90623",97.076,"F"
"A90625",93.28,"M"
"A90626",86.192,"F"
"A90627",90.538,"M"
"A90628",78.428,"M"
"A90629",87.857,"M"
"A90631",73.208,"M"
"A90632",94.925,"F"
"A90634",81,"F"
"A90638",86.5,"F"
"A90639",88.083,"F"
"A90641",82.931,"M"
"A90642",79.714,"M"
"A90644",86.785,"M"
"A90647",85.769,"M"
"A90648",87.043,"F"
"A90649",86.08,"M"
"A90650",82.615,"F"
"A90651",93.386,"F"
"A90652",80.555,"M"
"A90656",87.136,"M"
"A90658",88.04,"F"
"A90659",83.625,"M"
"A90661",86.148,"F"
"A90663",92.333,"M"
"A90665",84.407,"F"
"A90666",88.909,"F"
"A90668",78.777,"F"
"A90669",82.375,"M"
"A90672",88,"F"
"A90674",89.88,"F"
"A90675",89.407,"M"
"A90677",93,"M"
"A90678",97.342,"M"
"A90679",91.148,"M"
"A90680",81.481,"F"
"A90683",89.9,"M"
"A90687",87.44,"M"
"A90688",77.384,"M"
"A90689",79.857,"M"
"A90691",73.96,"M"
"A90695",77.423,"M"
"A90697",66.958,"M"
"A90698",86.538,"F"
"A90700",78.25,"M"
"A90702",95.206,"F"
"A90703",90.689,"F"
"A90705",89.681,"F"
"A90706",86.571,"F"
"A90707",75.615,"M"
"A90708",93.6,"F"
"A90709",86.636,"F"
"A90711",87.769,"F"
"A90712",87.846,"F"
"A90713",80.208,"M"
"A90714",77.68,"M"
"A90719",78.444,"F"
"A90722",85.227,"F"
"A90723",90.925,"F"
"A90724",60.181,"M"
"A90728",79.75,"M"
"A90729",87.826,"M"
"A90730",71.375,"M"
"A90732",87.125,"F"
"A90733",76.277,"F"
"A90734",58.954,"M"
"A90735",80.179,"F"
"A90739",94.52,"F"
"A90740",74.461,"M"
"A90741",91.538,"M"
"A90742",81.291,"F"
"A90746",68.454,"M"
"A90747",87.692,"M"
"A90750",86.428,"M"
"A90751",85.571,"M"
"A90752",83.187,"M"
"A90753",71.384,"M"
"A90754",82,"M"
"A90756",85.6,"M"
"A90757",91.8,"M"
"A90758",94.5,"M"
"A90760",86.615,"M"
"A90761",84.6,"F"
"A90762",56.846,"M"
"A90763",89.333,"F"
"A90764",80.9,"M"
"A90767",85,"M"
"A90768",74,"M"
"A90772",0,"F"
"A90773",87.923,"M"
"A90774",81.285,"M"
"A90775",88.846,"M"
"A90776",62.636,"M"
"A90777",72.538,"F"
"A90778",89.8,"F"
"A90779",64,"M"
"A90780",76.384,"M"
"A90781",88.076,"F"
"A90782",79.5,"M"
"A90783",83,"F"
"A90784",95.187,"F"
"A90785",83.733,"M"
"A90786",83,"M"
"A90787",75,"F"
"A90789",93.846,"M"
"A90791",91.266,"F"
"A90793",73.615,"F"
"A90795",88.769,"M"
"A90796",87.7,"M"
"A90797",83,"M"
"A90798",84,"M"
"A90800",71.625,"M"
"A90801",96.214,"F"
"A90804",94.4,"F"
"A90805",83.7,"F"
"A90807",89.357,"F"
"A90809",85.076,"F"
"A90811",76.777,"F"
"A90812",80.25,"M"
"A90814",36.333,"M"
"A90815",75.933,"F"
"A90816",39.2,"M"
"A90817",77,"M"
"A90818",97.428,"M"
"A90819",72.916,"M"
"A90820",76.866,"M"
"A90821",80.8,"M"
"A90823",90.266,"M"
"A90826",84,"M"
"A90827",89.785,"F"
"A90829",85.714,"M"
"A90830",94.538,"M"
"A90831",93.538,"M"
"A90832",90.181,"F"
"A90833",86.636,"F"
"A90836",86.666,"M"
"A90837",69.5,"M"
"A90838",93.142,"F"
"A90839",92.538,"F"
"A90841",89.692,"M"
"A90842",97,"F"
"A90843",92.625,"M"
"A90844",90.083,"F"
"A90845",65.714,"M"
"A90846",76.642,"M"
"A90848",85.785,"M"
"A90849",76.714,"M"
"A90850",87.423,"M"
"A90851",91.076,"F"
"A90852",93.769,"M"
"A90853",89.928,"F"
"A90854",90,"F"
"A90858",92.23,"M"
"A90859",81.4,"M"
"A90861",80.846,"M"
"A90862",77.75,"M"
"A90863",69.5,"M"
"A90865",82.2,"M"
"A90868",71.571,"M"
"A90869",79.785,"M"
"A90870",86.785,"F"
"A90872",88.357,"M"
"A90874",86.916,"M"
"A90876",89.583,"F"
"A90877",97.5,"M"
"A90878",84.363,"M"
"A90879",85.285,"F"
"A90880",92.73,"F"
"A90881",76.545,"M"
"A90882",95.153,"M"
"A90883",80.8,"M"
"A90884",74.538,"F"
"A90886",79.384,"M"
"A90887",82.916,"M"
"A90890",76.75,"M"
"A90894",81.062,"M"
"A90895",81.5,"F"
"A90896",74.285,"M"
"A90897",87.666,"M"
"A90898",89.23,"F"
"A90899",83.181,"M"
"A90902",81,"F"
"A90904",88.5,"M"
"A90906",79.666,"M"
"A90910",94.071,"F"
"A90912",78.608,"F"
"A90913",0,"M"
"A90917",91.928,"M"
"A90918",84.222,"M"
"A90919",95.533,"F"
"A90921",89.642,"F"
"A90923",83.714,"F"
"A90924",96.307,"M"
"A90925",89.066,"M"
"A90927",80.545,"F"
"A90929",79.642,"M"
"A90931",76.615,"M"
"A90934",85.642,"F"
"A90935",90.333,"F"
"A90936",84.23,"F"
"A90937",0,"F"
"A90938",79.666,"F"
"A90939",84.714,"M"
"A90940",80.7,"M"
"A90943",80.307,"M"
"A90946",76.538,"F"
"A90947",89.217,"M"
"A90948",77.833,"F"
"A90949",94.043,"M"
"A90951",74,"F"
"A90954",86.153,"F"
"A90955",77,"M"
"A90956",81.875,"M"
"A90958",76.583,"F"
"A90959",87.133,"M"
"A90960",89,"F"
"A90961",86.384,"M"
"A90963",73.384,"M"
"A90964",76.583,"F"
"A90971",0,"F"
"A90972",0,"F"
"A90975",0,"F"
"A90978",0,"F"
"A90980",0,"F"
"A90982",0,"F"
"A90983",0,"M"
"A90985",0,"M"
"A90986",0,"M"
"A90987",0,"F"
"A90988",0,"M"
"A90989",0,"M"
"A90991",0,"F"
"A90992",0,"F"
"A90993",0,"M"
"A90994",0,"M"
"A90995",0,"M"
"A90996",0,"M"
"A90997",79.4,"F"
"A90998",0,"M"
"A91001",0,"F"
"A91002",0,"F"
"A91003",0,"F"
"A91004",0,"M"
"A91005",0,"M"
"A91006",0,"F"
"A91007",0,"M"
"A91008",78.307,"M"
"A91010",0,"F"
"A91011",0,"F"
"A91012",0,"F"
"A91015",0,"F"
"A91016",0,"M"
"A91017",0,"M"
"A91018",0,"M"
"A91019",0,"M"
"A91020",0,"F"
"A91021",0,"M"
"A91022",0,"M"
"A91023",0,"F"
"A91024",0,"M"
"A91026",0,"F"
"A91027",0,"M"
"A91028",0,"M"
"A91035",0,"M"
"A91036",0,"M"
"A91037",0,"F"
"A91038",0,"M"
"A91045",0,"M"
"A91046",0,"M"
"A91047",0,"M"
"A91048",0,"F"
"A91053",0,"M"
"A91054",0,"M"
"A91055",0,"M"
"A91056",0,"F"
"A91059",0,"F"
"A91060",0,"M"
"A91062",0,"F"
"A91063",0,"M"
"A91064",0,"F"
"A91065",0,"F"
"A91068",0,"F"
"A91069",0,"M"
"A91071",0,"M"
"A91072",0,"M"
"A91073",0,"F"
"A91076",0,"M"
"A91079",0,"M"
"A91080",0,"F"
"A91082",0,"F"
"A91084",0,"M"
"A91087",0,"F"
"A91089",0,"M"
"A91092",0,"F"
"A91093",0,"M"
"A91094",82.833,"M"
"A91095",0,"F"
"A91098",76,"M"
"A91099",0,"M"
"A91100",0,"F"
"A91101",0,"M"
"A91102",0,"M"
"A91103",0,"M"
"A91106",0,"M"
"A91108",0,"M"
"A91109",0,"M"
"A91115",0,"F"
"A91116",0,"M"
"A91117",94.6,"M"
"A91118",0,"M"
"A91120",0,"M"
"A91122",0,"M"
"A91131",94.285,"M"
"A91132",0,"M"
"A91135",0,"F"
"A91136",0,"F"
"A91137",0,"M"
"A91139",0,"F"
"A91140",0,"F"
"A91142",0,"F"
"A91146",0,"F"
"A91147",0,"F"
"A91148",0,"F"
"A91150",0,"F"
"A91151",0,"F"
"A91152",0,"M"
"A91153",0,"M"
"A91155",0,"F"
"A91159",0,"F"
"A91160",0,"M"
"A91162",91.333,"F"
"A91164",0,"M"
"A91165",0,"M"
"A91166",0,"M"
"A91167",88.166,"M"
